2019-01-03 09:01:00,20242.919921875,20292.052734375
2019-01-03 09:02:00,20242.919921875,20292.052734375
2019-01-03 09:03:00,20246.4296875,20296.189293686224
2019-01-03 09:04:00,20248.781034736225,20300.374065440188
2019-01-03 09:05:00,20248.668175330527,20300.793262970757
2019-01-03 09:06:00,20252.674662324167,20298.854499680307
2019-01-03 09:07:00,20253.171627215484,20299.23376768501
2019-01-03 09:08:00,20248.127479153678,20296.188420550192
2019-01-03 09:09:00,20249.031504964598,20299.979857797105
2019-01-03 09:10:00,20249.947974968905,20299.203144434083
2019-01-03 09:11:00,20245.06375909001,20301.61321983097
2019-01-03 09:12:00,20245.11336761267,20302.64434523809
2019-01-03 09:13:00,20244.287018531973,20305.92790957226
2019-01-03 09:14:00,20237.471453923048,20308.28218455981
2019-01-03 09:15:00,20238.637339097397,20306.088985925868
2019-01-03 09:16:00,20245.482865547838,20309.674286265432
2019-01-03 09:17:00,20249.3946226524,20309.78217845597
2019-01-03 09:18:00,20251.376308497536,20312.474796990457
2019-01-03 09:19:00,20252.968933709777,20309.20106551671
2019-01-03 09:20:00,20250.118634078866,20306.09776827463
2019-01-03 09:21:00,20248.586340725808,20304.93078377016
2019-01-03 09:22:00,20250.23667549287,20310.02455825293
2019-01-03 09:23:00,20258.01587489478,20312.566596959176
2019-01-03 09:24:00,20253.945780003327,20310.62514544548
2019-01-03 09:25:00,20255.750792852723,20310.67560237469
2019-01-03 09:26:00,20255.933231164912,20308.349739905632
2019-01-03 09:27:00,20256.395721360564,20309.361457693492
2019-01-03 09:28:00,20256.71632062038,20310.644463900866
2019-01-03 09:29:00,20257.15017467752,20307.399565225736
2019-01-03 09:30:00,20253.14614512252,20302.995347394542
2019-01-03 09:31:00,20254.136313833842,20307.032756526296
2019-01-03 09:32:00,20253.65817759396,20311.44138071896
2019-01-03 09:33:00,20247.11797006524,20311.44992240109
2019-01-03 09:34:00,20247.078357383143,20314.65354439625
2019-01-03 09:35:00,20248.288401813268,20320.865644290123
2019-01-03 09:36:00,20250.17153658725,20320.845823986696
2019-01-03 09:37:00,20253.130946611356,20322.41072813276
2019-01-03 09:38:00,20257.985453086323,20320.7393931776
2019-01-03 09:39:00,20254.667877906973,20317.494538063227
2019-01-03 09:40:00,20256.591657797988,20315.85902428405
2019-01-03 09:41:00,20257.74227935489,20316.34599319307
2019-01-03 09:42:00,20255.21870189348,20318.510487222902
2019-01-03 09:43:00,20256.214532029306,20320.785516677057
2019-01-03 09:44:00,20254.71584696805,20319.66762465105
2019-01-03 09:45:00,20256.76187908116,20318.162609802548
2019-01-03 09:46:00,20260.28583984375,20316.94203613281
2019-01-03 09:47:00,20260.238266782406,20319.667766203704
2019-01-03 09:48:00,20256.186850561884,20314.169003040333
2019-01-03 09:49:00,20264.938081054686,20316.02076171875
2019-01-03 09:50:00,20261.4510804726,20321.354309382696
2019-01-03 09:51:00,20259.77520461309,20324.931772791355
2019-01-03 09:52:00,20259.43913562192,20325.030451431652
2019-01-03 09:53:00,20259.64680748457,20325.85496720679
2019-01-03 09:54:00,20261.39038505836,20330.713850391585
2019-01-03 09:55:00,20260.25066232209,20328.523079749386
2019-01-03 09:56:00,20256.920748386336,20323.51932954188
2019-01-03 09:57:00,20257.705719521604,20324.61132330247
2019-01-03 09:58:00,20256.0376253858,20321.078047839503
2019-01-03 09:59:00,20253.28799891708,20319.93370010829
2019-01-03 10:00:00,20252.09499769656,20319.381128109642
2019-01-03 10:01:00,20249.2483880538,20320.739917919305
2019-01-03 10:02:00,20249.15303991337,20320.785001547032
2019-01-03 10:03:00,20248.02550209367,20319.210341384925
2019-01-03 10:04:00,20248.318677662042,20324.59618537809
2019-01-03 10:05:00,20250.153636188268,20325.76390335648
2019-01-03 10:06:00,20254.649357769424,20328.77995281172
2019-01-03 10:07:00,20252.36891768765,20327.043763570102
2019-01-03 10:08:00,20257.87249710648,20323.216208526235
2019-01-03 10:09:00,20258.62242149015,20324.984981142243
2019-01-03 10:10:00,20259.20246276105,20327.243185657248
2019-01-03 10:11:00,20256.96269433103,20329.936955284236
2019-01-03 10:12:00,20254.411626233552,20326.76959292763
2019-01-03 10:13:00,20254.77185877596,20327.509809305117
2019-01-03 10:14:00,20254.633773961017,20326.370409149484
2019-01-03 10:15:00,20254.248181905863,20328.47844328704
2019-01-03 10:16:00,20255.479251091023,20333.099662951998
2019-01-03 10:17:00,20258.343292160225,20331.920311525868
2019-01-03 10:18:00,20256.100581103037,20330.71217512376
2019-01-03 10:19:00,20253.88096573329,20329.7087281482
2019-01-03 10:20:00,20256.067930169756,20331.37497106481
2019-01-03 10:21:00,20255.69180188301,20330.61964643429
2019-01-03 10:22:00,20250.934985351563,20332.45002441406
2019-01-03 10:23:00,20254.69944710044,20329.758643306905
